X1	X2	value
560	LRBM1P14	LRBM2P14	0.141280353200883
561	LRBM1P15	LRBM2P14	0.138582290900172
562	LRBM1P16	LRBM2P14	0.142384105960265
563	LRBM1P25	LRBM2P14	0.133676723080697
564	LRBM1P27	LRBM2P14	0.140667157223449
565	LRBM1P28	LRBM2P14	0.13588422859946
566	LRBM1P3	LRBM2P14	0.137969094922737
567	LRBM1P4	LRBM2P14	0.164459161147903
568	LRBM1P5	LRBM2P14	0.132940887907775
569	LRBM1P6	LRBM2P14	0.141525631591857
570	LRBM2P1	LRBM2P14	0.15317635516311
571	LRBM2P12	LRBM2P14	0.00183958793230316
572	LRBM2P13	LRBM2P14	0.00196222712779004
573	LRBM2P14	LRBM2P14	NA
574	LRBM2P15	LRBM2P14	0.111601667893059
575	LRBM2P2	LRBM2P14	0.23252391464312
576	LRBM2P24	LRBM2P14	0.135271032622026
577	LRBM2P25	LRBM2P14	0.119573215599706
578	LRBM2P26	LRBM2P14	0.134412558253618
579	LRBM2P27_r	LRBM2P14	0.137110620554329
580	LRBM2P3	LRBM2P14	0.129261712043169
581	LRBO10	LRBM2P14	0.174025018395879
582	LRBO11	LRBM2P14	0.174760853568801
583	LRBO12	LRBM2P14	0.173166544027471
584	LRBO13	LRBM2P14	0.146185921020358
585	LRBO2_r	LRBM2P14	0.15673289183223
586	LRBO20	LRBM2P14	0.184694628403238
587	LRBO22	LRBM2P14	0.18420407162129
588	LRBO23	LRBM2P14	0.1822418444935
589	LRBO24	LRBM2P14	0.176723080696591
590	LRBO25	LRBM2P14	0.175128771155261
591	LRBO9	LRBM2P14	0.261834682364484
592	LRLC1	LRBM2P14	0.118346823644837
593	LRLC13	LRBM2P14	0.146308560215845
594	LRLC14	LRBM2P14	0.145818003433897
595	LRLC15	LRBM2P14	0.150968849644346
596	LRLC16	LRBM2P14	0.148393426539122
597	LRLC18	LRBM2P14	0.207505518763797
598	LRLC19	LRBM2P14	0.132205052734854
599	LRLC2	LRBM2P14	0.149742457689478
600	LRLC4	LRBM2P14	0.142261466764778
601	LRLC5	LRBM2P14	0.13980868285504
602	LRLC6	LRBM2P14	0.138214373313711
603	LRBM1P14	LRBM2P15	0.115158204562178
604	LRBM1P15	LRBM2P15	0.112950699043414
605	LRBM1P16	LRBM2P15	0.110865832720137
606	LRBM1P25	LRBM2P15	0.112705420652441
607	LRBM1P27	LRBM2P15	0.110988471915624
608	LRBM1P28	LRBM2P15	0.107064017660044
609	LRBM1P3	LRBM2P15	0.108290409614913
610	LRBM1P4	LRBM2P15	0.132450331125828
611	LRBM1P5	LRBM2P15	0.106082904096149
612	LRBM1P6	LRBM2P15	0.112092224675006
613	LRBM2P1	LRBM2P15	0.129506990434143
614	LRBM2P12	LRBM2P15	0.111233750306598
615	LRBM2P13	LRBM2P15	0.111846946284032
616	LRBM2P14	LRBM2P15	0.111601667893059
617	LRBM2P15	LRBM2P15	NA
618	LRBM2P2	LRBM2P15	0.207260240372823
619	LRBM2P24	LRBM2P15	0.104120676968359
620	LRBM2P25	LRBM2P15	0.111724307088545
621	LRBM2P26	LRBM2P15	0.105592347314202
622	LRBM2P27_r	LRBM2P15	0.115771400539612
623	LRBM2P3	LRBM2P15	0.104365955359333
624	LRBO10	LRBM2P15	0.141157714005396
625	LRBO11	LRBM2P15	0.140421878832475
626	LRBO12	LRBM2P15	0.142138827569291
627	LRBO13	LRBM2P15	0.120431689968114
628	LRBO2_r	LRBM2P15	0.126931567328918
629	LRBO20	LRBM2P15	0.150355653666912
630	LRBO22	LRBM2P15	0.149865096884964
631	LRBO23	LRBM2P15	0.149006622516556
632	LRBO24	LRBM2P15	0.14336521952416
633	LRBO25	LRBM2P15	0.142629384351239
634	LRBO9	LRBM2P15	0.227127790041697
635	LRLC1	LRBM2P15	0.090139808682855
636	LRLC13	LRBM2P15	0.115158204562178
637	LRLC14	LRBM2P15	0.108045131223939
638	LRLC15	LRBM2P15	0.118469462840324
639	LRLC16	LRBM2P15	0.121044885945548
640	LRLC18	LRBM2P15	0.170713760117734
641	LRLC19	LRBM2P15	0.0998283051263184
642	LRLC2	LRBM2P15	0.112214863870493
643	LRLC4	LRBM2P15	0.108535688005887
644	LRLC5	LRBM2P15	0.111601667893059
645	LRLC6	LRBM2P15	0.109639440765269
646	LRBM1P14	LRBM2P2	0.231910718665686
647	LRBM1P15	LRBM2P2	0.231542801079225
648	LRBM1P16	LRBM2P2	0.22663723325975
649	LRBM1P25	LRBM2P2	0.233259749816041
650	LRBM1P27	LRBM2P2	0.22271277900417
651	LRBM1P28	LRBM2P2	0.230929605101791
652	LRBM1P3	LRBM2P2	0.229580573951435
653	LRBM1P4	LRBM2P2	0.219401520726024
654	LRBM1P5	LRBM2P2	0.236693647289674
655	LRBM1P6	LRBM2P2	0.242702967868531
656	LRBM2P1	LRBM2P2	0.211675251410351
657	LRBM2P12	LRBM2P2	0.232769193034094
658	LRBM2P13	LRBM2P2	0.232891832229581
659	LRBM2P14	LRBM2P2	0.23252391464312
660	LRBM2P15	LRBM2P2	0.207260240372823
661	LRBM2P2	LRBM2P2	NA
662	LRBM2P24	LRBM2P2	0.225778758891342
663	LRBM2P25	LRBM2P2	0.234118224184449
664	LRBM2P26	LRBM2P2	0.22467500613196
665	LRBM2P27_r	LRBM2P2	0.232401275447633
666	LRBM2P3	LRBM2P2	0.239391709590385
667	LRBO10	LRBM2P2	0.272872209958303
668	LRBO11	LRBM2P2	0.275079715477066
669	LRBO12	LRBM2P2	0.275079715477066
670	LRBO13	LRBM2P2	0.244419916605347
671	LRBO2_r	LRBM2P2	0.254844248221732
672	LRBO20	LRBM2P2	0.286485160657346
673	LRBO22	LRBM2P2	0.285013490311504
674	LRBO23	LRBM2P2	0.284032376747609
675	LRBO24	LRBM2P2	0.278023056168752
676	LRBO25	LRBM2P2	0.276183468236448
677	LRBO9	LRBM2P2	0.222958057395143
678	LRLC1	LRBM2P2	0.211552612214864
679	LRLC13	LRBM2P2	0.233995584988962
680	LRLC14	LRBM2P2	0.238655874417464
681	LRLC15	LRBM2P2	0.245401030169242
682	LRLC16	LRBM2P2	0.247240618101545
683	LRLC18	LRBM2P2	0.190949227373068
684	LRLC19	LRBM2P2	0.220382634289919
685	LRLC2	LRBM2P2	0.241721854304636
686	LRLC4	LRBM2P2	0.235099337748344
687	LRLC5	LRBM2P2	0.235099337748344
688	LRLC6	LRBM2P2	0.229457934755948
689	LRBM1P14	LRBM2P24	0.138704930095659
690	LRBM1P15	LRBM2P24	0.130365464802551
691	LRBM1P16	LRBM2P24	0.133799362276183
692	LRBM1P25	LRBM2P24	0.129384351238656
693	LRBM1P27	LRBM2P24	0.134780475840078
694	LRBM1P28	LRBM2P24	0.133063527103262
695	LRBM1P3	LRBM2P24	0.133308805494236
696	LRBM1P4	LRBM2P24	0.148393426539122
697	LRBM1P5	LRBM2P24	0.135638950208487
698	LRBM1P6	LRBM2P24	0.138950208486632
699	LRBM2P1	LRBM2P24	0.146799116997792
700	LRBM2P12	LRBM2P24	0.135271032622026
701	LRBM2P13	LRBM2P24	0.13588422859946
702	LRBM2P14	LRBM2P24	0.135271032622026
703	LRBM2P15	LRBM2P24	0.104120676968359
704	LRBM2P2	LRBM2P24	0.225778758891342
705	LRBM2P24	LRBM2P24	NA
706	LRBM2P25	LRBM2P24	0.13159185675742
707	LRBM2P26	LRBM2P24	0.127790041697326
708	LRBM2P27_r	LRBM2P24	0.140667157223449
709	LRBM2P3	LRBM2P24	0.132205052734854
710	LRBO10	LRBM2P24	0.173166544027471
711	LRBO11	LRBM2P24	0.172062791268089
712	LRBO12	LRBM2P24	0.172185430463576
713	LRBO13	LRBM2P24	0.143978415501594
714	LRBO2_r	LRBM2P24	0.155751778268335
715	LRBO20	LRBM2P24	0.185185185185185
716	LRBO22	LRBM2P24	0.183468236448369
717	LRBO23	LRBM2P24	0.184939906794211
718	LRBO24	LRBM2P24	0.175496688741722
719	LRBO25	LRBM2P24	0.175864606328182
720	LRBO9	LRBM2P24	0.25766494971793
721	LRLC1	LRBM2P24	0.117610988471916
722	LRLC13	LRBM2P24	0.140789796418935
723	LRLC14	LRBM2P24	0.141157714005396
724	LRLC15	LRBM2P24	0.148883983321069
725	LRLC16	LRBM2P24	0.147534952170714
726	LRLC18	LRBM2P24	0.200637723816532
727	LRLC19	LRBM2P24	0.124233505028207
728	LRLC2	LRBM2P24	0.142016188373804
729	LRLC4	LRBM2P24	0.136742702967869
730	LRLC5	LRBM2P24	0.139072847682119
731	LRLC6	LRBM2P24	0.135148393426539
732	LRBM1P14	LRBM2P25	0.130610743193525
733	LRBM1P15	LRBM2P25	0.13159185675742
734	LRBM1P16	LRBM2P25	0.129506990434143
735	LRBM1P25	LRBM2P25	0.132082413539367
736	LRBM1P27	LRBM2P25	0.12999754721609
737	LRBM1P28	LRBM2P25	0.123007113073338
738	LRBM1P3	LRBM2P25	0.130488103998038
739	LRBM1P4	LRBM2P25	0.155997056659308
740	LRBM1P5	LRBM2P25	0.135148393426539
741	LRBM1P6	LRBM2P25	0.136987981358842
742	LRBM2P1	LRBM2P25	0.152440519990189
743	LRBM2P12	LRBM2P25	0.119573215599706
744	LRBM2P13	LRBM2P25	0.119205298013245
745	LRBM2P14	LRBM2P25	0.119573215599706
746	LRBM2P15	LRBM2P25	0.111724307088545
747	LRBM2P2	LRBM2P25	0.234118224184449
748	LRBM2P24	LRBM2P25	0.13159185675742
749	LRBM2P25	LRBM2P25	NA
750	LRBM2P26	LRBM2P25	0.127912680892813
751	LRBM2P27_r	LRBM2P25	0.138827569291145
752	LRBM2P3	LRBM2P25	0.137355898945303
753	LRBO10	LRBM2P25	0.185675741967133
754	LRBO11	LRBM2P25	0.185921020358106
755	LRBO12	LRBM2P25	0.185553102771646
756	LRBO13	LRBM2P25	0.15673289183223
757	LRBO2_r	LRBM2P25	0.166789305862154
758	LRBO20	LRBM2P25	0.196958547951925
759	LRBO22	LRBM2P25	0.195364238410596
760	LRBO23	LRBM2P25	0.194628403237675
761	LRBO24	LRBM2P25	0.188864361049792
762	LRBO25	LRBM2P25	0.188005886681383
763	LRBO9	LRBM2P25	0.272504292371842
764	LRLC1	LRBM2P25	0.125214618592102
765	LRLC13	LRBM2P25	0.150233014471425
766	LRLC14	LRBM2P25	0.149374540103017
767	LRLC15	LRBM2P25	0.159308314937454
768	LRLC16	LRBM2P25	0.156610252636743
769	LRLC18	LRBM2P25	0.208241353936718
770	LRLC19	LRBM2P25	0.132327691930341
771	LRLC2	LRBM2P25	0.153666911945058
772	LRLC4	LRBM2P25	0.144836889870002
773	LRLC5	LRBM2P25	0.14925190090753
774	LRLC6	LRBM2P25	0.144591611479029
775	LRBM1P14	LRBM2P26	0.136129506990434
776	LRBM1P15	LRBM2P26	0.127544763306353
777	LRBM1P16	LRBM2P26	0.123620309050773
778	LRBM1P25	LRBM2P26	0.132818248712288
779	LRBM1P27	LRBM2P26	0.12766740250184
780	LRBM1P28	LRBM2P26	0.126441010546971
781	LRBM1P3	LRBM2P26	0.12766740250184
782	LRBM1P4	LRBM2P26	0.149129261712043
783	LRBM1P5	LRBM2P26	0.126318371351484
784	LRBM1P6	LRBM2P26	0.133186166298749
785	LRBM2P1	LRBM2P26	0.150478292862399
786	LRBM2P12	LRBM2P26	0.134657836644592
787	LRBM2P13	LRBM2P26	0.135025754231052
788	LRBM2P14	LRBM2P26	0.134412558253618
789	LRBM2P15	LRBM2P26	0.105592347314202
790	LRBM2P2	LRBM2P26	0.22467500613196
791	LRBM2P24	LRBM2P26	0.127790041697326
792	LRBM2P25	LRBM2P26	0.127912680892813
793	LRBM2P26	LRBM2P26	NA
794	LRBM2P27_r	LRBM2P26	0.131101299975472
795	LRBM2P3	LRBM2P26	0.13588422859946
796	LRBO10	LRBM2P26	0.167279862644101
797	LRBO11	LRBM2P26	0.166053470689232
798	LRBO12	LRBM2P26	0.167893058621535
799	LRBO13	LRBM2P26	0.142997301937699
800	LRBO2_r	LRBM2P26	0.14925190090753
801	LRBO20	LRBM2P26	0.17635516311013
802	LRBO22	LRBM2P26	0.175864606328182
803	LRBO23	LRBM2P26	0.174760853568801
804	LRBO24	LRBM2P26	0.169487368162865
805	LRBO25	LRBM2P26	0.170223203335786
806	LRBO9	LRBM2P26	0.252882021093942
807	LRLC1	LRBM2P26	0.11626195732156
808	LRLC13	LRBM2P26	0.141280353200883
809	LRLC14	LRBM2P26	0.139318126073093
810	LRLC15	LRBM2P26	0.144223693892568
811	LRLC16	LRBM2P26	0.148883983321069
812	LRLC18	LRBM2P26	0.19793966151582
813	LRLC19	LRBM2P26	0.127176845719892
814	LRLC2	LRBM2P26	0.139563404464067
815	LRLC4	LRBM2P26	0.138950208486632
816	LRLC5	LRBM2P26	0.140053961246014
817	LRLC6	LRBM2P26	0.12999754721609
818	LRBM1P14	LRBM2P27_r	0.13355408388521
819	LRBM1P15	LRBM2P27_r	0.136987981358842
820	LRBM1P16	LRBM2P27_r	0.139931322050527
821	LRBM1P25	LRBM2P27_r	0.135025754231052
822	LRBM1P27	LRBM2P27_r	0.139686043659554
823	LRBM1P28	LRBM2P27_r	0.130610743193525
824	LRBM1P3	LRBM2P27_r	0.134657836644592
825	LRBM1P4	LRBM2P27_r	0.156119695854795
826	LRBM1P5	LRBM2P27_r	0.133431444689723
827	LRBM1P6	LRBM2P27_r	0.139931322050527
828	LRBM2P1	LRBM2P27_r	0.158327201373559
829	LRBM2P12	LRBM2P27_r	0.136865342163355
830	LRBM2P13	LRBM2P27_r	0.136252146185921
831	LRBM2P14	LRBM2P27_r	0.137110620554329
832	LRBM2P15	LRBM2P27_r	0.115771400539612
833	LRBM2P2	LRBM2P27_r	0.232401275447633
834	LRBM2P24	LRBM2P27_r	0.140667157223449
835	LRBM2P25	LRBM2P27_r	0.138827569291145
836	LRBM2P26	LRBM2P27_r	0.131101299975472
837	LRBM2P27_r	LRBM2P27_r	NA
838	LRBM2P3	LRBM2P27_r	0.135516311013
839	LRBO10	LRBM2P27_r	0.18383615403483
840	LRBO11	LRBM2P27_r	0.184326710816777
841	LRBO12	LRBM2P27_r	0.185185185185185
842	LRBO13	LRBM2P27_r	0.155751778268335
843	LRBO2_r	LRBM2P27_r	0.165930831493745
844	LRBO20	LRBM2P27_r	0.19597743438803
845	LRBO22	LRBM2P27_r	0.195118960019622
846	LRBO23	LRBM2P27_r	0.195241599215109
847	LRBO24	LRBM2P27_r	0.187883247485896
848	LRBO25	LRBM2P27_r	0.186411577140054
849	LRBO9	LRBM2P27_r	0.271277900416973
850	LRLC1	LRBM2P27_r	0.121412803532009
851	LRLC13	LRBM2P27_r	0.147412312975227
852	LRLC14	LRBM2P27_r	0.145940642629384
853	LRLC15	LRBM2P27_r	0.15317635516311
854	LRLC16	LRBM2P27_r	0.152808437576649
855	LRLC18	LRBM2P27_r	0.207505518763797
856	LRLC19	LRBM2P27_r	0.130242825607064
857	LRLC2	LRBM2P27_r	0.148883983321069
858	LRLC4	LRBM2P27_r	0.142261466764778
859	LRLC5	LRBM2P27_r	0.143978415501594
860	LRLC6	LRBM2P27_r	0.140176600441501
861	LRBM1P14	LRBM2P3	0.137355898945303
862	LRBM1P15	LRBM2P3	0.130856021584498
863	LRBM1P16	LRBM2P3	0.138214373313711
864	LRBM1P25	LRBM2P3	0.13747853814079
865	LRBM1P27	LRBM2P3	0.137969094922737
866	LRBM1P28	LRBM2P3	0.136252146185921
867	LRBM1P3	LRBM2P3	0.135638950208487
868	LRBM1P4	LRBM2P3	0.159308314937454
869	LRBM1P5	LRBM2P3	0.137233259749816
870	LRBM1P6	LRBM2P3	0.136865342163355
871	LRBM2P1	LRBM2P3	0.149742457689478
872	LRBM2P12	LRBM2P3	0.129139072847682
873	LRBM2P13	LRBM2P3	0.129139072847682
874	LRBM2P14	LRBM2P3	0.129261712043169
875	LRBM2P15	LRBM2P3	0.104365955359333
876	LRBM2P2	LRBM2P3	0.239391709590385
877	LRBM2P24	LRBM2P3	0.132205052734854
878	LRBM2P25	LRBM2P3	0.137355898945303
879	LRBM2P26	LRBM2P3	0.13588422859946
880	LRBM2P27_r	LRBM2P3	0.135516311013
881	LRBM2P3	LRBM2P3	NA
882	LRBO10	LRBM2P3	0.176232523914643
883	LRBO11	LRBM2P3	0.178440029433407
884	LRBO12	LRBM2P3	0.177949472651459
885	LRBO13	LRBM2P3	0.150110375275938
886	LRBO2_r	LRBM2P3	0.159921510914888
887	LRBO20	LRBM2P3	0.188741721854305
888	LRBO22	LRBM2P3	0.187024773117488
889	LRBO23	LRBM2P3	0.187147412312975
890	LRBO24	LRBM2P3	0.180402256561197
891	LRBO25	LRBM2P3	0.179543782192789
892	LRBO9	LRBM2P3	0.266004415011038
893	LRLC1	LRBM2P3	0.119573215599706
894	LRLC13	LRBM2P3	0.143978415501594
895	LRLC14	LRBM2P3	0.147902869757174
896	LRLC15	LRBM2P3	0.154648025508953
897	LRLC16	LRBM2P3	0.151949963208241
898	LRLC18	LRBM2P3	0.207260240372823
899	LRLC19	LRBM2P3	0.128525876870248
900	LRLC2	LRBM2P3	0.148393426539122
901	LRLC4	LRBM2P3	0.140912435614422
902	LRLC5	LRBM2P3	0.141280353200883
903	LRLC6	LRBM2P3	0.141893549178317
904	LRBM1P14	LRBO10	0.186534216335541
905	LRBM1P15	LRBO10	0.173043904831984
906	LRBM1P16	LRBO10	0.178685307824381
907	LRBM1P25	LRBO10	0.182855040470935
908	LRBM1P27	LRBO10	0.18027961736571
909	LRBM1P28	LRBO10	0.179298503801815
910	LRBM1P3	LRBO10	0.169119450576404
911	LRBM1P4	LRBO10	0.208731910718666
912	LRBM1P5	LRBO10	0.173534461613932
913	LRBM1P6	LRBO10	0.177458915869512
914	LRBM2P1	LRBO10	0.195486877606083
915	LRBM2P12	LRBO10	0.17439293598234
916	LRBM2P13	LRBO10	0.174270296786853
917	LRBM2P14	LRBO10	0.174025018395879
918	LRBM2P15	LRBO10	0.141157714005396
919	LRBM2P2	LRBO10	0.272872209958303
920	LRBM2P24	LRBO10	0.173166544027471
921	LRBM2P25	LRBO10	0.185675741967133
922	LRBM2P26	LRBO10	0.167279862644101
923	LRBM2P27_r	LRBO10	0.18383615403483
924	LRBM2P3	LRBO10	0.176232523914643
925	LRBO10	LRBO10	NA
926	LRBO11	LRBO10	0.0093205788570027
927	LRBO12	LRBO10	0.00944321805248957
928	LRBO13	LRBO10	0.0144714250674516
929	LRBO2_r	LRBO10	0.0158204562178072
930	LRBO20	LRBO10	0.0738287956831003
931	LRBO22	LRBO10	0.0729703213146922
932	LRBO23	LRBO10	0.0738287956831003
933	LRBO24	LRBO10	0.00576404218788325
934	LRBO25	LRBO10	0.0126318371351484
935	LRBO9	LRBO10	0.101545253863135
936	LRLC1	LRBO10	0.145940642629384
937	LRLC13	LRBO10	0.176968359087564
938	LRLC14	LRBO10	0.180156978170223
939	LRLC15	LRBO10	0.179789060583763
940	LRLC16	LRBO10	0.178562668628894
941	LRLC18	LRBO10	0.235221976943831
942	LRLC19	LRBO10	0.157591366200638
943	LRLC2	LRBO10	0.177704194260486
944	LRLC4	LRBO10	0.172798626441011
945	LRLC5	LRBO10	0.172553348050037
946	LRLC6	LRBO10	0.165440274711798
947	LRBM1P14	LRBO11	0.186411577140054
948	LRBM1P15	LRBO11	0.173289183222958
949	LRBM1P16	LRBO11	0.178930586215354
950	LRBM1P25	LRBO11	0.183713514839343
951	LRBM1P27	LRBO11	0.182364483688987
952	LRBM1P28	LRBO11	0.180770174147658
953	LRBM1P3	LRBO11	0.168996811380917
954	LRBM1P4	LRBO11	0.207873436350258
955	LRBM1P5	LRBO11	0.174760853568801
956	LRBM1P6	LRBO11	0.176477802305617
957	LRBM2P1	LRBO11	0.195241599215109
958	LRBM2P12	LRBO11	0.175619327937209
959	LRBM2P13	LRBO11	0.175128771155261
960	LRBM2P14	LRBO11	0.174760853568801
961	LRBM2P15	LRBO11	0.140421878832475
962	LRBM2P2	LRBO11	0.275079715477066
963	LRBM2P24	LRBO11	0.172062791268089
964	LRBM2P25	LRBO11	0.185921020358106
965	LRBM2P26	LRBO11	0.166053470689232
966	LRBM2P27_r	LRBO11	0.184326710816777
967	LRBM2P3	LRBO11	0.178440029433407
968	LRBO10	LRBO11	0.0093205788570027
969	LRBO11	LRBO11	NA
970	LRBO12	LRBO11	0.00760363012018641
971	LRBO13	LRBO11	0.0121412803532009
972	LRBO2_r	LRBO11	0.0133676723080697
973	LRBO20	LRBO11	0.0710080941869021
974	LRBO22	LRBO11	0.0695364238410596
975	LRBO23	LRBO11	0.0710080941869021
976	LRBO24	LRBO11	0.00539612460142261
977	LRBO25	LRBO11	0.011037527593819
978	LRBO9	LRBO11	0.0989698307579102
979	LRLC1	LRBO11	0.146185921020358
980	LRLC13	LRBO11	0.177949472651459
981	LRLC14	LRBO11	0.179666421388276
982	LRLC15	LRBO11	0.180770174147658
983	LRLC16	LRBO11	0.177704194260486
984	LRLC18	LRBO11	0.235589894530292
985	LRLC19	LRBO11	0.158327201373559
986	LRLC2	LRBO11	0.177949472651459
987	LRLC4	LRBO11	0.174025018395879
988	LRLC5	LRBO11	0.17439293598234
989	LRLC6	LRBO11	0.164827078734364
990	LRBM1P14	LRBO12	0.187515329899436
991	LRBM1P15	LRBO12	0.175251410350748
992	LRBM1P16	LRBO12	0.180034338974736
993	LRBM1P25	LRBO12	0.182732401275448
994	LRBM1P27	LRBO12	0.182487122884474
995	LRBM1P28	LRBO12	0.182855040470935
996	LRBM1P3	LRBO12	0.169610007358352
997	LRBM1P4	LRBO12	0.209467745891587
998	LRBM1P5	LRBO12	0.173043904831984
999	LRBM1P6	LRBO12	0.178562668628894
1000	LRBM2P1	LRBO12	0.195241599215109
1001	LRBM2P12	LRBO12	0.174025018395879
1002	LRBM2P13	LRBO12	0.173289183222958
1003	LRBM2P14	LRBO12	0.173166544027471
1004	LRBM2P15	LRBO12	0.142138827569291
1005	LRBM2P2	LRBO12	0.275079715477066
1006	LRBM2P24	LRBO12	0.172185430463576
1007	LRBM2P25	LRBO12	0.185553102771646
1008	LRBM2P26	LRBO12	0.167893058621535
1009	LRBM2P27_r	LRBO12	0.185185185185185
1010	LRBM2P3	LRBO12	0.177949472651459
1011	LRBO10	LRBO12	0.00944321805248957
1012	LRBO11	LRBO12	0.00760363012018641
1013	LRBO12	LRBO12	NA
1014	LRBO13	LRBO12	0.0115280843757665
1015	LRBO2_r	LRBO12	0.0132450331125828
1016	LRBO20	LRBO12	0.0703948982094677
1017	LRBO22	LRBO12	0.069168506254599
1018	LRBO23	LRBO12	0.0702722590139809
1019	LRBO24	LRBO12	0.00441501103752759
1020	LRBO25	LRBO12	0.0104243316163846
1021	LRBO9	LRBO12	0.0979887171940152
1022	LRLC1	LRBO12	0.144959529065489
1023	LRLC13	LRBO12	0.176723080696591
1024	LRLC14	LRBO12	0.179298503801815
1025	LRLC15	LRBO12	0.178930586215354
1026	LRLC16	LRBO12	0.179543782192789
1027	LRLC18	LRBO12	0.233995584988962
1028	LRLC19	LRBO12	0.157714005396125
1029	LRLC2	LRBO12	0.17635516311013
1030	LRLC4	LRBO12	0.172921265636497
1031	LRLC5	LRBO12	0.17243070885455
1032	LRLC6	LRBO12	0.165194996320824
1033	LRBM1P14	LRBO13	0.158449840569046
1034	LRBM1P15	LRBO13	0.150233014471425
1035	LRBM1P16	LRBO13	0.151091488839833
1036	LRBM1P25	LRBO13	0.15477066470444
1037	LRBM1P27	LRBO13	0.154525386313466
1038	LRBM1P28	LRBO13	0.153544272749571
1039	LRBM1P3	LRBO13	0.143610497915134
1040	LRBM1P4	LRBO13	0.179175864606328
1041	LRBM1P5	LRBO13	0.146553838606819
1042	LRBM1P6	LRBO13	0.151704684817268
1043	LRBM2P1	LRBO13	0.167647780230562
1044	LRBM2P12	LRBO13	0.146553838606819
1045	LRBM2P13	LRBO13	0.146308560215845
1046	LRBM2P14	LRBO13	0.146185921020358
1047	LRBM2P15	LRBO13	0.120431689968114
1048	LRBM2P2	LRBO13	0.244419916605347
1049	LRBM2P24	LRBO13	0.143978415501594
1050	LRBM2P25	LRBO13	0.15673289183223
1051	LRBM2P26	LRBO13	0.142997301937699
1052	LRBM2P27_r	LRBO13	0.155751778268335
1053	LRBM2P3	LRBO13	0.150110375275938
1054	LRBO10	LRBO13	0.0144714250674516
1055	LRBO11	LRBO13	0.0121412803532009
1056	LRBO12	LRBO13	0.0115280843757665
1057	LRBO13	LRBO13	NA
1058	LRBO2_r	LRBO13	0.016065734608781
1059	LRBO20	LRBO13	0.0624233505028207
1060	LRBO22	LRBO13	0.0615648761344126
1061	LRBO23	LRBO13	0.0624233505028207
1062	LRBO24	LRBO13	0.0107922492028452
1063	LRBO25	LRBO13	0.0158204562178072
1064	LRBO9	LRBO13	0.0994603875398577
1065	LRLC1	LRBO13	0.123620309050773
1066	LRLC13	LRBO13	0.148148148148148
1067	LRLC14	LRBO13	0.151336767230807
1068	LRLC15	LRBO13	0.151091488839833
1069	LRLC16	LRBO13	0.151336767230807
1070	LRLC18	LRBO13	0.20738287956831
1071	LRLC19	LRBO13	0.130733382389012
1072	LRLC2	LRBO13	0.147657591366201
1073	LRLC4	LRBO13	0.145082168260976
1074	LRLC5	LRBO13	0.144836889870002
1075	LRLC6	LRBO13	0.138827569291145
1076	LRBM1P14	LRBO2_r	0.167893058621535
1077	LRBM1P15	LRBO2_r	0.156978170223203
1078	LRBM1P16	LRBO2_r	0.160902624478783
1079	LRBM1P25	LRBO2_r	0.167279862644101
1080	LRBM1P27	LRBO2_r	0.163478047584008
1081	LRBM1P28	LRBO2_r	0.163600686779495
1082	LRBM1P3	LRBO2_r	0.153789551140545
1083	LRBM1P4	LRBO2_r	0.188741721854305
1084	LRBM1P5	LRBO2_r	0.157714005396125
1085	LRBM1P6	LRBO2_r	0.161270542065244
1086	LRBM2P1	LRBO2_r	0.179175864606328
1087	LRBM2P12	LRBO2_r	0.158081922982585
1088	LRBM2P13	LRBO2_r	0.157591366200638
1089	LRBM2P14	LRBO2_r	0.15673289183223
1090	LRBM2P15	LRBO2_r	0.126931567328918
1091	LRBM2P2	LRBO2_r	0.254844248221732
1092	LRBM2P24	LRBO2_r	0.155751778268335
1093	LRBM2P25	LRBO2_r	0.166789305862154
1094	LRBM2P26	LRBO2_r	0.14925190090753
1095	LRBM2P27_r	LRBO2_r	0.165930831493745
1096	LRBM2P3	LRBO2_r	0.159921510914888
1097	LRBO10	LRBO2_r	0.0158204562178072
1098	LRBO11	LRBO2_r	0.0133676723080697
1099	LRBO12	LRBO2_r	0.0132450331125828
1100	LRBO13	LRBO2_r	0.016065734608781
1101	LRBO2_r	LRBO2_r	NA
1102	LRBO20	LRBO2_r	0.0696590630365465
1103	LRBO22	LRBO2_r	0.0686779494726515
1104	LRBO23	LRBO2_r	0.0697817022320334
1105	LRBO24	LRBO2_r	0.0118960019622271
1106	LRBO25	LRBO2_r	0.0161883738042678
1107	LRBO9	LRBO2_r	0.103139563404464
1108	LRLC1	LRBO2_r	0.129506990434143
1109	LRLC13	LRBO2_r	0.156855531027716
1110	LRLC14	LRBO2_r	0.159553593328428
1111	LRLC15	LRBO2_r	0.158449840569046
1112	LRLC16	LRBO2_r	0.158572479764533
1113	LRLC18	LRBO2_r	0.215967623252391
1114	LRLC19	LRBO2_r	0.141525631591857
1115	LRLC2	LRBO2_r	0.15673289183223
1116	LRLC4	LRBO2_r	0.154034829531518
1117	LRLC5	LRBO2_r	0.15317635516311
1118	LRLC6	LRBO2_r	0.146799116997792
1119	LRBM1P14	LRBO20	0.197081187147412
1120	LRBM1P15	LRBO20	0.186043659553593
1121	LRBM1P16	LRBO20	0.194505764042188
1122	LRBM1P25	LRBO20	0.193156732891832
1123	LRBM1P27	LRBO20	0.196713269560952
