X1	X2	value
86	LD_CLA_2018_08	LD_ALL_2018_01_ir	0.169269418794134
87	LD_CLA_2018_11	LD_ALL_2018_01_ir	0.170763172189028
88	LD_CLA_2018_15	LD_ALL_2018_01_ir	0.164720260727865
89	LD_CLA_2018_17	LD_ALL_2018_01_ir	0.172732210755024
90	LD_CLA_2018_18	LD_ALL_2018_01_ir	0.173750678978816
91	LD_CLA_2018_20	LD_ALL_2018_01_ir	0.169269418794134
92	LD_CLA_2018_23	LD_ALL_2018_01_ir	0.16499185225421
93	LD_PER_2018_01_ir	LD_ALL_2018_01_ir	0.118142313959804
94	LD_PER_2018_03	LD_ALL_2018_01_ir	0.118142313959804
95	LD_PER_2018_06	LD_ALL_2018_01_ir	0.112574687669745
96	LD_PER_2018_07	LD_ALL_2018_01_ir	0.115222705051602
97	LD_PER_2018_11	LD_ALL_2018_01_ir	0.114340032590983
98	LD_PER_2018_12	LD_ALL_2018_01_ir	0.109111895708854
99	LD_PER_2018_13	LD_ALL_2018_01_ir	0.114815317762086
100	LD_PER_2018_14	LD_ALL_2018_01_ir	0.113661053775122
101	LD_PER_2018_18	LD_ALL_2018_01_ir	0.116105377512222
102	LD_PER_2018_20	LD_ALL_2018_01_ir	0.114679521998914
103	LD_PER_2018_21	LD_ALL_2018_01_ir	0.1123030961434
104	LD_PER_2018_24	LD_ALL_2018_01_ir	0.0920695274307442
105	LD_SBOB_2018_24	LD_ALL_2018_01_ir	0.12099402498642
106	LD_SBOB_2018_01_ir	LD_ALL_2018_01_ir	0.123370450841934
107	LD_SBOB_2018_02	LD_ALL_2018_01_ir	0.120247148288973
108	LD_SBOB_2018_04	LD_ALL_2018_01_ir	0.121333514394351
109	LD_SBOB_2018_05	LD_ALL_2018_01_ir	0.12533948940793
110	LD_SBOB_2018_06	LD_ALL_2018_01_ir	0.121061922868007
111	LD_SBOB_2018_07	LD_ALL_2018_01_ir	0.11196360673547
112	LD_SBOB_2018_12	LD_ALL_2018_01_ir	0.122963063552417
113	LD_SBOB_2018_13	LD_ALL_2018_01_ir	0.121673003802281
114	LD_SBOB_2018_17	LD_ALL_2018_01_ir	0.124321021184139
115	LD_SBOB_2018_19	LD_ALL_2018_01_ir	0.118957088538838
116	LD_SBOB_2018_21	LD_ALL_2018_01_ir	0.122759369907659
117	LD_ALL_2018_01_ir	LD_ALL_2018_02	0.0348995111352526
118	LD_ALL_2018_02	LD_ALL_2018_02	NA
119	LD_ALL_2018_07	LD_ALL_2018_02	0.0326588810429115
120	LD_ALL_2018_08	LD_ALL_2018_02	0.0334736556219446
121	LD_ALL_2018_09	LD_ALL_2018_02	0.0310972297664313
122	LD_ALL_2018_10	LD_ALL_2018_02	0.0327267789244976
123	LD_ALL_2018_15	LD_ALL_2018_02	0.0336094513851168
124	LD_ALL_2018_17	LD_ALL_2018_02	0.0292639869636067
125	LD_ALL_2018_19	LD_ALL_2018_02	0.0314367191743618
126	LD_ALL_2018_23	LD_ALL_2018_02	0.028720803910918
127	LD_ALL_2018_24	LD_ALL_2018_02	0.0298071700162955
128	LD_BODO_2018_14	LD_ALL_2018_02	0.197854426941879
129	LD_BODO_2018_16	LD_ALL_2018_02	0.19262629005975
130	LD_BODO_2018_18	LD_ALL_2018_02	0.200706137968495
131	LD_BODO_2018_19	LD_ALL_2018_02	0.201656708310701
132	LD_BODO_2018_20	LD_ALL_2018_02	0.208039109179794
133	LD_BODO_2018_22	LD_ALL_2018_02	0.2143536121673
134	LD_BODO_2018_23	LD_ALL_2018_02	0.20688484519283
135	LD_BODO_2018_3	LD_ALL_2018_02	0.189027702335687
136	LD_BODO_2018_6	LD_ALL_2018_02	0.195545898967952
137	LD_BODO_2018_7	LD_ALL_2018_02	0.210279739272135
138	LD_BODO_2018_8_ir	LD_ALL_2018_02	0.208582292232482
139	LD_BODO_2018_9	LD_ALL_2018_02	0.183324280282455
140	LD_CLA_2018_01_ir	LD_ALL_2018_02	0.181491037479631
141	LD_CLA_2018_02	LD_ALL_2018_02	0.179454101032048
142	LD_CLA_2018_03	LD_ALL_2018_02	0.177552960347637
143	LD_CLA_2018_05	LD_ALL_2018_02	0.158541553503531
144	LD_CLA_2018_09	LD_ALL_2018_02	0.182781097229766
145	LD_CLA_2018_10	LD_ALL_2018_02	0.160714285714286
146	LD_CLA_2018_12	LD_ALL_2018_02	0.178096143400326
147	LD_CLA_2018_13	LD_ALL_2018_02	0.17925040738729
148	LD_CLA_2018_14	LD_ALL_2018_02	0.176398696360674
149	LD_CLA_2018_16	LD_ALL_2018_02	0.179454101032048
150	LD_CLA_2018_19	LD_ALL_2018_02	0.168929929386203
151	LD_CLA_2018_21	LD_ALL_2018_02	0.180540467137425
152	LD_CLA_2018_22	LD_ALL_2018_02	0.181694731124389
153	LD_CLA_2018_24	LD_ALL_2018_02	0.17992938620315
154	LD_CLA_2018_25	LD_ALL_2018_02	0.123302552960348
155	LD_PER_2018_02	LD_ALL_2018_02	0.120179250407387
156	LD_PER_2018_04	LD_ALL_2018_02	0.117123845736013
157	LD_PER_2018_05	LD_ALL_2018_02	0.116920152091255
158	LD_PER_2018_08	LD_ALL_2018_02	0.117938620315046
159	LD_PER_2018_09	LD_ALL_2018_02	0.116988049972841
160	LD_PER_2018_10	LD_ALL_2018_02	0.118413905486149
161	LD_PER_2018_15	LD_ALL_2018_02	0.107889733840304
162	LD_PER_2018_16	LD_ALL_2018_02	0.113389462248778
163	LD_PER_2018_17	LD_ALL_2018_02	0.109790874524715
164	LD_PER_2018_19	LD_ALL_2018_02	0.0920695274307442
165	LD_PER_2018_22	LD_ALL_2018_02	0.115426398696361
166	LD_PER_2018_23	LD_ALL_2018_02	0.1147474198805
167	LD_PER_2018_25	LD_ALL_2018_02	0.0925448126018468
168	LD_SBOB_2018_22	LD_ALL_2018_02	0.117395437262357
169	LD_SBOB_2018_23	LD_ALL_2018_02	0.113389462248778
170	LD_SBOB_2018_25	LD_ALL_2018_02	0.0946496469310158
171	LD_SBOB_2018_03	LD_ALL_2018_02	0.123030961434003
172	LD_SBOB_2018_08	LD_ALL_2018_02	0.0901004888647474
173	LD_SBOB_2018_09	LD_ALL_2018_02	0.0980445410103205
174	LD_SBOB_2018_10	LD_ALL_2018_02	0.123030961434003
175	LD_SBOB_2018_14	LD_ALL_2018_02	0.119839760999457
176	LD_SBOB_2018_15	LD_ALL_2018_02	0.125203693644758
177	LD_SBOB_2018_16	LD_ALL_2018_02	0.126425855513308
